Confidence,max_confidence,Emotion
0.8295319080352783,"[0.13796788454055786, 0.8295319080352783, 0.032500259578228]",Neutral
0.8289763331413269,"[0.13886986672878265, 0.8289763331413269, 0.032153818756341934]",Neutral
0.8266109824180603,"[0.13532988727092743, 0.8266109824180603, 0.038059115409851074]",Neutral
0.8231390118598938,"[0.1426684707403183, 0.8231390118598938, 0.03419250622391701]",Neutral
0.8303710222244263,"[0.13450919091701508, 0.8303710222244263, 0.03511984646320343]",Neutral
0.8316675424575806,"[0.13403350114822388, 0.8316675424575806, 0.03429894149303436]",Neutral
0.8454983234405518,"[0.12458330392837524, 0.8454983234405518, 0.029918409883975983]",Neutral
0.8022459745407104,"[0.1725563108921051, 0.8022459745407104, 0.025197692215442657]",Neutral
0.8355240225791931,"[0.1352718025445938, 0.8355240225791931, 0.0292041078209877]",Neutral
0.8371918797492981,"[0.138649120926857, 0.8371918797492981, 0.024159004911780357]",Neutral
0.8270288109779358,"[0.14852342009544373, 0.8270288109779358, 0.024447694420814514]",Neutral
0.8028985857963562,"[0.1726243495941162, 0.8028985857963562, 0.024477051571011543]",Neutral
0.816012978553772,"[0.1604641228914261, 0.816012978553772, 0.023522894829511642]",Neutral
0.8079480528831482,"[0.17332835495471954, 0.8079480528831482, 0.018723631277680397]",Neutral
0.8167573809623718,"[0.16059310734272003, 0.8167573809623718, 0.022649504244327545]",Neutral
0.7979540824890137,"[0.18401090800762177, 0.7979540824890137, 0.018035035580396652]",Neutral
0.8122810125350952,"[0.164360910654068, 0.8122810125350952, 0.023358134552836418]",Neutral
0.8255293369293213,"[0.15101201832294464, 0.8255293369293213, 0.02345864474773407]",Neutral
