Confidence,max_confidence,Emotion
0.7145610451698303,"[0.15610280632972717, 0.7145610451698303, 0.12933610379695892]",Neutral
0.7100154161453247,"[0.16021475195884705, 0.7100154161453247, 0.12976975739002228]",Neutral
0.7067939639091492,"[0.1667630523443222, 0.7067939639091492, 0.126443013548851]",Neutral
0.7054944038391113,"[0.15873974561691284, 0.7054944038391113, 0.13576582074165344]",Neutral
0.7058411836624146,"[0.16257160902023315, 0.7058411836624146, 0.1315871775150299]",Neutral
0.7013734579086304,"[0.16375355422496796, 0.7013734579086304, 0.13487301766872406]",Neutral
0.6991562247276306,"[0.1632007658481598, 0.6991562247276306, 0.13764294981956482]",Neutral
0.6915670037269592,"[0.1719054877758026, 0.6915670037269592, 0.13652755320072174]",Neutral
0.6809375286102295,"[0.18069057166576385, 0.6809375286102295, 0.13837189972400665]",Neutral
0.6776913404464722,"[0.18181192874908447, 0.6776913404464722, 0.14049673080444336]",Neutral
0.6641843914985657,"[0.19501927495002747, 0.6641843914985657, 0.14079634845256805]",Neutral
0.6613861322402954,"[0.20560793578624725, 0.6613861322402954, 0.13300596177577972]",Neutral
0.6547377705574036,"[0.20647111535072327, 0.6547377705574036, 0.13879108428955078]",Neutral
0.6590234637260437,"[0.2147665172815323, 0.6590234637260437, 0.1262100636959076]",Neutral
0.6593278050422668,"[0.21242858469486237, 0.6593278050422668, 0.12824362516403198]",Neutral
0.6555730104446411,"[0.21976806223392487, 0.6555730104446411, 0.12465891987085342]",Neutral
0.6560021042823792,"[0.22082148492336273, 0.6560021042823792, 0.12317641079425812]",Neutral
0.6591647863388062,"[0.21903567016124725, 0.6591647863388062, 0.12179957330226898]",Neutral
0.6542799472808838,"[0.22709225118160248, 0.6542799472808838, 0.11862786114215851]",Neutral
0.6603291630744934,"[0.22512441873550415, 0.6603291630744934, 0.11454640328884125]",Neutral
0.660033106803894,"[0.22349581122398376, 0.660033106803894, 0.11647109687328339]",Neutral
0.6582549810409546,"[0.22322331368923187, 0.6582549810409546, 0.11852174997329712]",Neutral
0.6572116613388062,"[0.22990582883358002, 0.6572116613388062, 0.11288250982761383]",Neutral
0.6609620451927185,"[0.22479498386383057, 0.6609620451927185, 0.11424291878938675]",Neutral
0.6606718897819519,"[0.21688169240951538, 0.6606718897819519, 0.12244636565446854]",Neutral
0.6590492129325867,"[0.21639510989189148, 0.6590492129325867, 0.12455561757087708]",Neutral
0.6598402857780457,"[0.21641400456428528, 0.6598402857780457, 0.12374570965766907]",Neutral
0.663205087184906,"[0.20723678171634674, 0.663205087184906, 0.12955816090106964]",Neutral
0.6626501679420471,"[0.21357497572898865, 0.6626501679420471, 0.12377478927373886]",Neutral
0.663111686706543,"[0.20409579575061798, 0.663111686706543, 0.13279248774051666]",Neutral
0.6581242084503174,"[0.2059507668018341, 0.6581242084503174, 0.13592498004436493]",Neutral
0.6567957997322083,"[0.20795774459838867, 0.6567957997322083, 0.1352464109659195]",Neutral
0.6585617661476135,"[0.19992364943027496, 0.6585617661476135, 0.14151455461978912]",Neutral
0.6633845567703247,"[0.20117828249931335, 0.6633845567703247, 0.13543717563152313]",Neutral
0.6573655009269714,"[0.19378411769866943, 0.6573655009269714, 0.14885039627552032]",Neutral
0.6626560688018799,"[0.19283224642276764, 0.6626560688018799, 0.14451174437999725]",Neutral
0.660935640335083,"[0.19351868331432343, 0.660935640335083, 0.14554575085639954]",Neutral
0.659641444683075,"[0.19453668594360352, 0.659641444683075, 0.14582185447216034]",Neutral
0.659934937953949,"[0.18724341690540314, 0.659934937953949, 0.1528216451406479]",Neutral
0.6552770733833313,"[0.18694040179252625, 0.6552770733833313, 0.15778256952762604]",Neutral
0.659778356552124,"[0.1839335858821869, 0.659778356552124, 0.15628807246685028]",Neutral
0.6533675193786621,"[0.18234291672706604, 0.6533675193786621, 0.16428951919078827]",Neutral
0.6567699909210205,"[0.18278639018535614, 0.6567699909210205, 0.16044355928897858]",Neutral
0.6589715480804443,"[0.18015122413635254, 0.6589715480804443, 0.16087724268436432]",Neutral
0.6512734293937683,"[0.18205749988555908, 0.6512734293937683, 0.1666690856218338]",Neutral
0.6522858142852783,"[0.17539846897125244, 0.6522858142852783, 0.172315776348114]",Neutral
0.6533932089805603,"[0.17663855850696564, 0.6533932089805603, 0.16996823251247406]",Neutral
0.6534929275512695,"[0.17842969298362732, 0.6534929275512695, 0.16807731986045837]",Neutral
0.6530539989471436,"[0.17691725492477417, 0.6530539989471436, 0.17002877593040466]",Neutral
0.6561738848686218,"[0.1683008372783661, 0.6561738848686218, 0.17552530765533447]",Neutral
0.6563785076141357,"[0.17556393146514893, 0.6563785076141357, 0.16805756092071533]",Neutral
0.652563214302063,"[0.17342787981033325, 0.652563214302063, 0.17400893568992615]",Neutral
0.6543673276901245,"[0.17020031809806824, 0.6543673276901245, 0.17543239891529083]",Neutral
0.6597487330436707,"[0.16810832917690277, 0.6597487330436707, 0.17214292287826538]",Neutral
0.6606038808822632,"[0.16886113584041595, 0.6606038808822632, 0.17053498327732086]",Neutral
0.6635960340499878,"[0.15786144137382507, 0.6635960340499878, 0.17854252457618713]",Neutral
0.6633681654930115,"[0.15481960773468018, 0.6633681654930115, 0.18181225657463074]",Neutral
0.6748695373535156,"[0.15272659063339233, 0.6748695373535156, 0.17240385711193085]",Neutral
0.6727370023727417,"[0.15605032444000244, 0.6727370023727417, 0.17121262848377228]",Neutral
0.6737554669380188,"[0.1562957465648651, 0.6737554669380188, 0.1699487715959549]",Neutral
0.6771138906478882,"[0.15270954370498657, 0.6771138906478882, 0.17017662525177002]",Neutral
0.6792675852775574,"[0.15148572623729706, 0.6792675852775574, 0.16924670338630676]",Neutral
0.6795634031295776,"[0.14992468059062958, 0.6795634031295776, 0.1705118864774704]",Neutral
0.6826359629631042,"[0.14900349080562592, 0.6826359629631042, 0.16836057603359222]",Neutral
0.6879785656929016,"[0.14641854166984558, 0.6879785656929016, 0.1656028926372528]",Neutral
0.6894190311431885,"[0.1453598141670227, 0.6894190311431885, 0.16522110998630524]",Neutral
0.6922523975372314,"[0.14690245687961578, 0.6922523975372314, 0.1608451008796692]",Neutral
0.6901561617851257,"[0.14413844048976898, 0.6901561617851257, 0.1657053679227829]",Neutral
0.69022536277771,"[0.14220836758613586, 0.69022536277771, 0.1675662398338318]",Neutral
0.6985279321670532,"[0.14124397933483124, 0.6985279321670532, 0.16022807359695435]",Neutral
0.6970121264457703,"[0.14297844469547272, 0.6970121264457703, 0.16000936925411224]",Neutral
0.6937991976737976,"[0.1464366763830185, 0.6937991976737976, 0.1597641408443451]",Neutral
0.6930106282234192,"[0.14458568394184113, 0.6930106282234192, 0.16240368783473969]",Neutral
0.6973292231559753,"[0.14161808788776398, 0.6973292231559753, 0.16105268895626068]",Neutral
0.6975084543228149,"[0.14600785076618195, 0.6975084543228149, 0.15648363530635834]",Neutral
0.7000361680984497,"[0.14489340782165527, 0.7000361680984497, 0.1550704538822174]",Neutral
0.7022415399551392,"[0.14475983381271362, 0.7022415399551392, 0.152998685836792]",Neutral
0.7032882571220398,"[0.14136333763599396, 0.7032882571220398, 0.15534837543964386]",Neutral
0.7027291655540466,"[0.14762532711029053, 0.7027291655540466, 0.14964553713798523]",Neutral
0.6986683011054993,"[0.14520342648029327, 0.6986683011054993, 0.15612822771072388]",Neutral
0.6970053911209106,"[0.13997270166873932, 0.6970053911209106, 0.16302187740802765]",Neutral
0.7000779509544373,"[0.14382272958755493, 0.7000779509544373, 0.1560993194580078]",Neutral
0.7065445780754089,"[0.14901389181613922, 0.7065445780754089, 0.14444151520729065]",Neutral
0.7032574415206909,"[0.14121204614639282, 0.7032574415206909, 0.15553049743175507]",Neutral
0.7019513845443726,"[0.14871419966220856, 0.7019513845443726, 0.14933441579341888]",Neutral
0.7044345140457153,"[0.14389730989933014, 0.7044345140457153, 0.15166811645030975]",Neutral
0.7050787210464478,"[0.14280898869037628, 0.7050787210464478, 0.15211230516433716]",Neutral
0.7046512365341187,"[0.14506284892559052, 0.7046512365341187, 0.15028588473796844]",Neutral
0.7045718431472778,"[0.14369800686836243, 0.7045718431472778, 0.15173013508319855]",Neutral
0.7057278156280518,"[0.14418667554855347, 0.7057278156280518, 0.15008552372455597]",Neutral
0.7078728079795837,"[0.14995573461055756, 0.7078728079795837, 0.14217142760753632]",Neutral
0.7077640295028687,"[0.14570413529872894, 0.7077640295028687, 0.1465318351984024]",Neutral
0.7028758525848389,"[0.14768612384796143, 0.7028758525848389, 0.14943808317184448]",Neutral
0.705365002155304,"[0.14203013479709625, 0.705365002155304, 0.1526048630475998]",Neutral
0.7035245895385742,"[0.14305178821086884, 0.7035245895385742, 0.15342363715171814]",Neutral
0.7068324089050293,"[0.14768102765083313, 0.7068324089050293, 0.14548654854297638]",Neutral
0.7020946145057678,"[0.1490270495414734, 0.7020946145057678, 0.14887835085391998]",Neutral
0.7060394883155823,"[0.14971554279327393, 0.7060394883155823, 0.14424489438533783]",Neutral
0.7037245631217957,"[0.14652831852436066, 0.7037245631217957, 0.1497471034526825]",Neutral
0.7057181596755981,"[0.14517903327941895, 0.7057181596755981, 0.1491028070449829]",Neutral
0.70428466796875,"[0.14265260100364685, 0.70428466796875, 0.15306277573108673]",Neutral
0.7031112313270569,"[0.14402367174625397, 0.7031112313270569, 0.15286503732204437]",Neutral
0.7069752216339111,"[0.14614547789096832, 0.7069752216339111, 0.14687931537628174]",Neutral
0.70823734998703,"[0.14783337712287903, 0.70823734998703, 0.14392933249473572]",Neutral
0.7035359144210815,"[0.14716245234012604, 0.7035359144210815, 0.14930161833763123]",Neutral
0.7033488154411316,"[0.14723016321659088, 0.7033488154411316, 0.14942099153995514]",Neutral
0.7110357880592346,"[0.14859923720359802, 0.7110357880592346, 0.14036498963832855]",Neutral
0.7054650187492371,"[0.1438465416431427, 0.7054650187492371, 0.15068848431110382]",Neutral
0.7120363116264343,"[0.14512330293655396, 0.7120363116264343, 0.14284034073352814]",Neutral
0.7089785933494568,"[0.14811579883098602, 0.7089785933494568, 0.1429056078195572]",Neutral
0.7094146609306335,"[0.14918291568756104, 0.7094146609306335, 0.14140237867832184]",Neutral
0.702167809009552,"[0.14823855459690094, 0.702167809009552, 0.14959365129470825]",Neutral
0.7092461585998535,"[0.14880065619945526, 0.7092461585998535, 0.14195318520069122]",Neutral
0.7057941555976868,"[0.14711534976959229, 0.7057941555976868, 0.14709047973155975]",Neutral
0.7060461640357971,"[0.1474602371454239, 0.7060461640357971, 0.14649353921413422]",Neutral
0.7112129926681519,"[0.1441776305437088, 0.7112129926681519, 0.14460942149162292]",Neutral
0.7092555165290833,"[0.14416426420211792, 0.7092555165290833, 0.1465802639722824]",Neutral
0.7063247561454773,"[0.13938575983047485, 0.7063247561454773, 0.15428949892520905]",Neutral
0.7106335759162903,"[0.14463169872760773, 0.7106335759162903, 0.1447347104549408]",Neutral
0.7083305716514587,"[0.1448775678873062, 0.7083305716514587, 0.14679186046123505]",Neutral
0.7039684057235718,"[0.14362090826034546, 0.7039684057235718, 0.15241065621376038]",Neutral
0.7044605612754822,"[0.14896170794963837, 0.7044605612754822, 0.14657770097255707]",Neutral
0.7060532569885254,"[0.14696690440177917, 0.7060532569885254, 0.14697988331317902]",Neutral
0.7076776027679443,"[0.14900505542755127, 0.7076776027679443, 0.1433173269033432]",Neutral
0.7101396322250366,"[0.1438523679971695, 0.7101396322250366, 0.14600799977779388]",Neutral
0.7085517644882202,"[0.14091892540454865, 0.7085517644882202, 0.15052931010723114]",Neutral
0.701763391494751,"[0.14360344409942627, 0.701763391494751, 0.15463314950466156]",Neutral
0.7111160159111023,"[0.14446589350700378, 0.7111160159111023, 0.1444181352853775]",Neutral
0.7067485451698303,"[0.140068918466568, 0.7067485451698303, 0.15318244695663452]",Neutral
0.7071004509925842,"[0.14213494956493378, 0.7071004509925842, 0.150764599442482]",Neutral
0.7022789120674133,"[0.14265774190425873, 0.7022789120674133, 0.15506334602832794]",Neutral
0.7042027115821838,"[0.1383051574230194, 0.7042027115821838, 0.15749216079711914]",Neutral
0.7036205530166626,"[0.14205174148082733, 0.7036205530166626, 0.15432769060134888]",Neutral
0.7056154608726501,"[0.14471277594566345, 0.7056154608726501, 0.14967171847820282]",Neutral
0.7100867629051208,"[0.14244714379310608, 0.7100867629051208, 0.14746609330177307]",Neutral
0.7074754238128662,"[0.14551374316215515, 0.7074754238128662, 0.14701086282730103]",Neutral
0.6995179653167725,"[0.14915314316749573, 0.6995179653167725, 0.1513289511203766]",Neutral
0.7067567706108093,"[0.14496736228466034, 0.7067567706108093, 0.14827589690685272]",Neutral
0.7068521976470947,"[0.14280001819133759, 0.7068521976470947, 0.15034781396389008]",Neutral
0.7094971537590027,"[0.14256125688552856, 0.7094971537590027, 0.14794160425662994]",Neutral
0.7072121500968933,"[0.1384017914533615, 0.7072121500968933, 0.15438608825206757]",Neutral
0.707900881767273,"[0.13850416243076324, 0.707900881767273, 0.1535949409008026]",Neutral
0.70864337682724,"[0.139878511428833, 0.70864337682724, 0.151478111743927]",Neutral
0.7056014537811279,"[0.14059114456176758, 0.7056014537811279, 0.1538073569536209]",Neutral
0.7046802639961243,"[0.1419019252061844, 0.7046802639961243, 0.15341784060001373]",Neutral
0.7047741413116455,"[0.13975456357002258, 0.7047741413116455, 0.15547126531600952]",Neutral
0.7095044255256653,"[0.14435966312885284, 0.7095044255256653, 0.14613591134548187]",Neutral
0.7081254124641418,"[0.14408844709396362, 0.7081254124641418, 0.14778617024421692]",Neutral
0.7072969675064087,"[0.14517107605934143, 0.7072969675064087, 0.14753194153308868]",Neutral
0.7075159549713135,"[0.1389046013355255, 0.7075159549713135, 0.15357938408851624]",Neutral
0.7022080421447754,"[0.1444387137889862, 0.7022080421447754, 0.15335330367088318]",Neutral
0.7033626437187195,"[0.14242593944072723, 0.7033626437187195, 0.15421143174171448]",Neutral
0.7073841094970703,"[0.14119915664196014, 0.7073841094970703, 0.15141676366329193]",Neutral
0.7045525312423706,"[0.1464865505695343, 0.7045525312423706, 0.14896094799041748]",Neutral
0.7068437337875366,"[0.1390634924173355, 0.7068437337875366, 0.15409278869628906]",Neutral
0.7047797441482544,"[0.1391662359237671, 0.7047797441482544, 0.15605400502681732]",Neutral
0.7029344439506531,"[0.14227601885795593, 0.7029344439506531, 0.15478955209255219]",Neutral
0.7084741592407227,"[0.13963384926319122, 0.7084741592407227, 0.1518920212984085]",Neutral
0.704517662525177,"[0.14205607771873474, 0.704517662525177, 0.15342624485492706]",Neutral
0.7080795168876648,"[0.1380692422389984, 0.7080795168876648, 0.1538511961698532]",Neutral
0.7097288966178894,"[0.14085228741168976, 0.7097288966178894, 0.14941884577274323]",Neutral
0.7048494219779968,"[0.1495284140110016, 0.7048494219779968, 0.1456221640110016]",Neutral
0.7053903341293335,"[0.1412479281425476, 0.7053903341293335, 0.1533617228269577]",Neutral
0.7051481008529663,"[0.14414457976818085, 0.7051481008529663, 0.15070737898349762]",Neutral
0.7068318724632263,"[0.14355283975601196, 0.7068318724632263, 0.14961525797843933]",Neutral
0.7045667171478271,"[0.14690211415290833, 0.7045667171478271, 0.14853119850158691]",Neutral
0.7037752270698547,"[0.14374934136867523, 0.7037752270698547, 0.15247546136379242]",Neutral
0.7026597857475281,"[0.14785678684711456, 0.7026597857475281, 0.14948345720767975]",Neutral
0.7062476873397827,"[0.14297346770763397, 0.7062476873397827, 0.1507788896560669]",Neutral
0.7030887007713318,"[0.14499762654304504, 0.7030887007713318, 0.15191370248794556]",Neutral
0.7005689144134521,"[0.14561814069747925, 0.7005689144134521, 0.1538129597902298]",Neutral
